drugbank_id	entrez_gene_id	category	actions	
6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine	DHFR	target		
N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine	DHFR	target		
2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine	DHFR	target		
Sri-9662	DHFR	target		
2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium	DHFR	target		
Sri-9439	DHFR	target		
2'-Monophosphoadenosine 5'-Diphosphoribose	DHFR	target		
6-(2,5-Dimethoxy-Benzyl)-5-Methyl-Pyrido[2,3-D]Pyrimidine-2,4-Diamine	DHFR	target		
Biopterin	DHFR	target		
2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine	DHFR	target		
Pralatrexate	DHFR	target	inhibitor	
5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	DHFR	target		
5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	DHFR	target		
5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	DHFR	target		
5-[(3R)-3-(5-methoxy-2',6'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	DHFR	target		
5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine	DHFR	target		
[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE	DHFR	target		
(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol	DHFR	target		
(2R,6S)-6-{[methyl(3,4,5-trimethoxyphenyl)amino]methyl}-1,2,5,6,7,8-hexahydroquinazoline-2,4-diamine	DHFR	target		
Aminopterin	DHFR	enzyme	inhibitor	
NADH	OGDH	target		
Valproic Acid	OGDH	target	inhibitor	
NADH	DHCR7	target		
NADH	NQO2	target		
Menadione	NQO2	target		
Melatonin	NQO2	target		
Primaquine	NQO2	target	inhibitor	
Resveratrol	NQO2	target		
Flavin adenine dinucleotide	NQO2	target		
10-Propargyl-5,8-Dideazafolic Acid	NQO2	target		
CB1954	NQO2	target		
Dabigatran etexilate	NQO2	enzyme	inhibitor	
(3S)-3-hydroxy-1-methyl-2,3-dihydro-1H-indole-5,6-dione	NQO2	target		
N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide	NQO2	target		
5,8-dimethoxy-1,4-dimethylquinolin-2(1H)-one	NQO2	target		
6-methoxy-9-methyl[1,3]dioxolo[4,5-h]quinolin-8(9H)-one	NQO2	target		
NADH	MT-ND2	target	binder	
NADH	MT-ND3	target	binder	
NADH	NDUFS7	target		
Doxorubicin	NDUFS7	enzyme		
NADH	ALDH4A1	target		
NADH	CYB5R3	target		
Flavin adenine dinucleotide	CYB5R3	target		
NADH	NDUFA11	target		
NADH	MT-ND4	target		
NADH	QDPR	target		
2-(N-Morpholino)-Ethanesulfonic Acid	QDPR	target		
NADH	MT-ND1	target	binder	
Isoflurane	MT-ND1	enzyme	inhibitor	
Methoxyflurane	MT-ND1	target	unknown	
Halothane	MT-ND1	target	inhibitor	
Desflurane	MT-ND1	target	unknown	
Sevoflurane	MT-ND1	target	unknown	
N-Formylmethionine	MT-ND1	target		
NADH	NNT	target		
7-thionicotinamide-adenine-dinucleotide phosphate	NNT	target		
2'-Monophosphoadenosine 5'-Diphosphoribose	NNT	target		
NADH	NDUFA5	target		
NADH	NDUFA9	target		
NADH	MT-ND4L	target		
NADH	NDUFA10	target		
NADH	NDUFA7	target		
NADH	NDUFA1	target		
NADH	MT-ND6	target		
NADH	MT-ND5	target		
molecular iodine	MT-ND5	target		
NADH	NDUFA4	target		
NADH	NDUFA6	target		
NADH	NDUFAB1	target		
NADH	NDUFA2	target		
NADH	NDUFA8	target		
NADH	NDUFA3	target		
NADH	NDUFB8	target		
NADH	NDUFC2	target		
Carvedilol	NDUFC2	target	inhibitor	
NADH	NDUFB1	target		
NADH	NDUFS1	target		
NADH	NDUFB10	target		
NADH	NDUFB4	target		
NADH	NDUFB3	target		
NADH	NDUFB2	target		
NADH	NDUFB7	target		
NADH	NDUFB9	target		
NADH	NDUFS2	target		
Doxorubicin	NDUFS2	enzyme		
NADH	NDUFB5	target		
NADH	NDUFC1	target		
NADH	NDUFB6	target		
NADH	NDUFV3	target		
NADH	DLD	target		
Flavin adenine dinucleotide	DLD	target		
NADH	NDUFS3	target		
Doxorubicin	NDUFS3	enzyme		
NADH	NDUFA12	target		
NADH	NDUFS5	target		
NADH	NDUFS4	target		
NADH	NDUFV1	target		
NADH	NDUFV2	target		
NADH	NDUFA13	target		
NADH	NDUFS6	target		
NADH	NDUFA4L2	target		
NADH	NDUFS8	target		
NADH	DLAT	target		
Radicicol	DLAT	target		
Dihydrolipoic Acid	DLAT	target		
NADH	MSMO1	target		
NADH	HMOX1	target		
Vitamin E	HMOX1	enzyme	inducer	
Formic Acid	HMOX1	target		
Biliverdine Ix Alpha	HMOX1	target		
12-Phenylheme	HMOX1	target		
2-Phenylheme	HMOX1	target		
Verdoheme	HMOX1	target		
Stannsoporfin	HMOX1	target		
1-({2-[2-(4-CHLOROPHENYL)ETHYL]-1,3-DIOXOLAN-2-YL}METHYL)-1H-IMIDAZOLE	HMOX1	target		
1-(adamantan-1-yl)-2-(1H-imidazol-1-yl)ethanone	HMOX1	target		
NADH	HMOX2	target		
Stannsoporfin	HMOX2	target		
NADH	CYP17A1	target		
Progesterone	CYP17A1	target	inhibitor	
Progesterone	CYP17A1	enzyme	inhibitor	
Metoclopramide	CYP17A1	enzyme	inhibitor	
Dexamethasone	CYP17A1	enzyme	inhibitor	
Aminophenazone	CYP17A1	enzyme	substrate	
Dihydrotestosterone	CYP17A1	enzyme	substrate	
Aldosterone	CYP17A1	enzyme	inducer	
Abiraterone	CYP17A1	target	inhibitor	
NADH	TYR	target		
Azelaic Acid	TYR	target	inhibitor	
Monobenzone	TYR	target	inhibitor	
Mimosine	TYR	target	inhibitor	
Hydroquinone	TYR	target	inhibitor	
NADH	AOX1	enzyme	substrate	
Menadione	AOX1	enzyme	inhibitor	
Pyrazinamide	AOX1	enzyme	substrate	
Famciclovir	AOX1	enzyme	substrate	
Allopurinol	AOX1	enzyme	substrate	
Raloxifene	AOX1	enzyme	inhibitor	
Brimonidine	AOX1	enzyme	substrate	
Aminocaproic Acid	AOX1	enzyme	substrate	
Methotrexate	AOX1	enzyme	substrate	
Zonisamide	AOX1	enzyme	substrate	
Zaleplon	AOX1	enzyme	substrate	
Mercaptopurine	AOX1	enzyme	substrate	
Eniluracil	AOX1	target		
Ethyl carbamate	AOX1	enzyme	substrate	
Idelalisib	AOX1	enzyme	substrate	
Lenvatinib	AOX1	enzyme	substrate	
NADH	ADH6	enzyme	substrate|activator	
Ethanol	ADH6	enzyme		
Abacavir	ADH6	enzyme	substrate	
NADH	AKR1A1	enzyme	substrate	
Ethanol	AKR1A1	enzyme		
Doxorubicin	AKR1A1	enzyme	substrate	
Tolrestat	AKR1A1	target		
2'-Monophosphoadenosine 5'-Diphosphoribose	AKR1A1	target		
Folic Acid	FOLR2	target	binder	
EC145	FOLR2	target		
Folic Acid	FOLR3	target	binder	
EC145	FOLR3	target		
Folic Acid	GGH	enzyme	substrate	
Methotrexate	GGH	enzyme	substrate	
Folic Acid	ABCC11	transporter	substrate	
Conjugated Equine Estrogens	ABCC11	transporter	substrate	
Indomethacin	ABCC11	transporter	inhibitor	
Methotrexate	ABCC11	transporter	substrate	
Probenecid	ABCC11	transporter	inhibitor	
Cyclic Adenosine Monophosphate	ABCC11	transporter	substrate|inhibitor	
Taurocholic Acid	ABCC11	transporter	inhibitor	
Folic Acid	SLC46A1	transporter	substrate	
Methotrexate	SLC46A1	transporter	substrate|inhibitor	
Sulfasalazine	SLC46A1	transporter	inhibitor	
Aminopterin	SLC46A1	transporter		
Folic Acid	SLC25A32	transporter	substrate	
Icosapent	PPARG	target	agonist	
Troglitazone	PPARG	target	agonist	
Mesalazine	PPARG	target	agonist	
Indomethacin	PPARG	target	activator	
Rosiglitazone	PPARG	target	agonist	
Nateglinide	PPARG	target	agonist	
Sulfasalazine	PPARG	target	agonist	
Repaglinide	PPARG	target	agonist	
Telmisartan	PPARG	target	partial agonist	
Balsalazide	PPARG	target	agonist	
Ibuprofen	PPARG	target	activator	
Glipizide	PPARG	target	agonist	
Pioglitazone	PPARG	target	agonist	
Mitiglinide	PPARG	target	agonist	
Bezafibrate	PPARG	target	agonist	
(S)-3-(4-(2-Carbazol-9-Yl-Ethoxy)-Phenyl)-2-Ethoxy-Propionic Acid	PPARG	target		
2-{5-[3-(6-BENZOYL-1-PROPYLNAPHTHALEN-2-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID	PPARG	target		
Reglixane	PPARG	target		
GFT505	PPARG	target		
T131	PPARG	target		
CLX-0921	PPARG	target		
(2S)-3-(1-{[2-(2-CHLOROPHENYL)-5-METHYL-1,3-OXAZOL-4-YL]METHYL}-1H-INDOL-5-YL)-2-ETHOXYPROPANOIC ACID	PPARG	target		
(9Z,11E,13S)-13-hydroxyoctadeca-9,11-dienoic acid	PPARG	target		
2-{5-[3-(7-PROPYL-3-TRIFLUOROMETHYLBENZO[D]ISOXAZOL-6-YLOXY)PROPOXY]INDOL-1-YL}ETHANOIC ACID	PPARG	target		
(4S,5E,7Z,10Z,13Z,16Z,19Z)-4-hydroxydocosa-5,7,10,13,16,19-hexaenoic acid	PPARG	target		
(5R,6E,8Z,11Z,14Z,17Z)-5-hydroxyicosa-6,8,11,14,17-pentaenoic acid	PPARG	target		
(8E,10S,12Z)-10-hydroxy-6-oxooctadeca-8,12-dienoic acid	PPARG	target		
(8R,9Z,12Z)-8-hydroxy-6-oxooctadeca-9,12-dienoic acid	PPARG	target		
(9S,10E,12Z)-9-hydroxyoctadeca-10,12-dienoic acid	PPARG	target		
difluoro(5-{2-[(5-octyl-1H-pyrrol-2-yl-kappaN)methylidene]-2H-pyrrol-5-yl-kappaN}pentanoato)boron	PPARG	target		
(2S)-2-ETHOXY-3-{4-[2-(10H-PHENOXAZIN-10-YL)ETHOXY]PHENYL}PROPANOIC ACID	PPARG	target		
3-(5-methoxy-1H-indol-3-yl)propanoic acid	PPARG	target		
3-{5-methoxy-1-[(4-methoxyphenyl)sulfonyl]-1H-indol-3-yl}propanoic acid	PPARG	target		
(2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid	PPARG	target		
2-chloro-5-nitro-N-phenylbenzamide	PPARG	target		
(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid	PPARG	target		
3-[5-(2-nitropent-1-en-1-yl)furan-2-yl]benzoic acid	PPARG	target		
2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID	PPARG	target		
(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid	PPARG	target		
3-FLUORO-N-[1-(4-FLUOROPHENYL)-3-(2-THIENYL)-1H-PYRAZOL-5-YL]BENZENESULFONAMIDE	PPARG	target		
(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid	PPARG	target		
Aleglitazar	PPARG	target	agonist	
Icosapent	PPARD	target	agonist	
Treprostinil	PPARD	target	agonist	
Sulindac	PPARD	target	negative modulator	
Bezafibrate	PPARD	target	agonist	
Heptyl-Beta-D-Glucopyranoside	PPARD	target		
(11E)-OCTADEC-11-ENOIC ACID	PPARD	target		
GFT505	PPARD	target		
KD3010	PPARD	target		
(2S)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid	PPARD	target		
2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid	PPARD	target		
3-{5-methoxy-1-[(4-methoxyphenyl)sulfonyl]-1H-indol-3-yl}propanoic acid	PPARD	target		
{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid	PPARD	target		
Glycerin	PPARD	target	agonist	
Icosapent	ACSL4	target	inducer	
Troglitazone	ACSL4	target	inhibitor	
Rosiglitazone	ACSL4	target	inhibitor	
Icosapent	ACSL3	target	inducer	
Icosapent	FFAR1	target	agonist	
L-Alanine	AARS2	target		
L-Alanine	AARS	target		
L-Alanine	SLC1A4	target		
L-Valine	VARS	target		
L-Valine	VARS	enzyme	substrate	
Vitamin A	RDH12	target		
Vitamin A	DHRS3	target		
Vitamin A	RETSAT	target		
Vitamin A	RDH11	target		
Vitamin A	DHRS4	target		
Vitamin A	RDH14	target		
Vitamin A	RDH8	target		
Vitamin A	LRAT	target		
Vitamin A	RBP1	target		
Acitretin	RBP1	target	agonist	
Vitamin A	RDH13	target		
Vitamin A	RBP3	target		
Vitamin A	RLBP1	target		
Vitamin A	CYP1A1	enzyme	inhibitor|inducer	
Pyridoxine	CYP1A1	enzyme	inhibitor	
Cholecalciferol	CYP1A1	enzyme	inhibitor	
Menadione	CYP1A1	enzyme	substrate|inducer	
Fluvoxamine	CYP1A1	enzyme	inhibitor	
Nicotine	CYP1A1	enzyme	substrate|inducer	
Troglitazone	CYP1A1	enzyme	substrate	
Caffeine	CYP1A1	enzyme	inhibitor	
Sildenafil	CYP1A1	enzyme	inhibitor	
Ticlopidine	CYP1A1	enzyme	inhibitor	
Theophylline	CYP1A1	enzyme	substrate|inhibitor	
Acetaminophen	CYP1A1	enzyme	substrate	
Gefitinib	CYP1A1	enzyme	substrate|inhibitor	
Nitroprusside	CYP1A1	enzyme	inhibitor	
Omeprazole	CYP1A1	enzyme	inducer	
Chlorzoxazone	CYP1A1	enzyme	substrate	
Clozapine	CYP1A1	enzyme	inducer	
Amlodipine	CYP1A1	enzyme	inhibitor	
Progesterone	CYP1A1	enzyme	substrate	
Streptozocin	CYP1A1	enzyme	inducer	
Lansoprazole	CYP1A1	enzyme	inducer	
Prazosin	CYP1A1	enzyme	substrate	
Picrotoxin	CYP1A1	enzyme	inducer	
Quinine	CYP1A1	enzyme	inhibitor|inducer	
Dronabinol	CYP1A1	enzyme	substrate	
Flutamide	CYP1A1	enzyme	substrate	
Haloperidol	CYP1A1	enzyme	substrate	
Albendazole	CYP1A1	enzyme	inducer	
Oxaliplatin	CYP1A1	enzyme	substrate	
Erlotinib	CYP1A1	enzyme	substrate	
Toremifene	CYP1A1	enzyme	substrate	
Methoxsalen	CYP1A1	enzyme	inhibitor	
Cinnarizine	CYP1A1	enzyme	substrate	
Propranolol	CYP1A1	enzyme	inhibitor	
Clonidine	CYP1A1	enzyme	substrate	
Diclofenac	CYP1A1	enzyme	substrate	
Sulindac	CYP1A1	enzyme	inhibitor	
Chloroquine	CYP1A1	enzyme	substrate	
Amodiaquine	CYP1A1	enzyme	substrate	
Testosterone	CYP1A1	enzyme	substrate	
Dexmedetomidine	CYP1A1	enzyme	inhibitor	
Clofibrate	CYP1A1	enzyme	inducer	
Mebendazole	CYP1A1	enzyme	inducer	
Estrone	CYP1A1	enzyme	substrate	
Tamoxifen	CYP1A1	enzyme	substrate	
Warfarin	CYP1A1	enzyme	substrate	
Fluorescein	CYP1A1	enzyme	inducer	
Daunorubicin	CYP1A1	enzyme	substrate	
Thiabendazole	CYP1A1	enzyme	inducer	
Pentamidine	CYP1A1	enzyme	substrate	
Riluzole	CYP1A1	enzyme	substrate	
Tretinoin	CYP1A1	enzyme	substrate	
Estradiol	CYP1A1	enzyme	substrate	
Dicyclomine	CYP1A1	enzyme	inducer	
Propofol	CYP1A1	enzyme	inhibitor	
Dacarbazine	CYP1A1	enzyme	substrate	
Clomifene	CYP1A1	enzyme	inducer	
Granisetron	CYP1A1	enzyme	substrate	
Ethanol	CYP1A1	enzyme	inhibitor	
Quinidine	CYP1A1	enzyme	inhibitor	
Azelastine	CYP1A1	enzyme	substrate	
Clobetasol propionate	CYP1A1	enzyme	inhibitor	
Ketoconazole	CYP1A1	enzyme	inhibitor|inducer	
Thalidomide	CYP1A1	enzyme	substrate	
Norfloxacin	CYP1A1	enzyme	inhibitor	
Isoprenaline	CYP1A1	enzyme	inhibitor	
Melatonin	CYP1A1	enzyme	substrate|inhibitor	
Primaquine	CYP1A1	enzyme	inducer	
Ouabain	CYP1A1	enzyme	inhibitor	
Fluvastatin	CYP1A1	enzyme	substrate	
Nifedipine	CYP1A1	enzyme	inhibitor	
Amiodarone	CYP1A1	enzyme	substrate	
Rabeprazole	CYP1A1	enzyme	inducer	
Carvedilol	CYP1A1	enzyme	substrate	
Itraconazole	CYP1A1	enzyme	inducer	
Arsenic trioxide	CYP1A1	enzyme	inhibitor	
Phenobarbital	CYP1A1	enzyme	inducer	
Dexamethasone	CYP1A1	enzyme	inhibitor|inducer	
Dasatinib	CYP1A1	enzyme	substrate	
Mibefradil	CYP1A1	enzyme	inhibitor	
Bezafibrate	CYP1A1	enzyme	inducer	
Clenbuterol	CYP1A1	enzyme	substrate	
2-Methoxyestradiol	CYP1A1	target		
Resveratrol	CYP1A1	enzyme	substrate|inhibitor	
Phenacetin	CYP1A1	enzyme	substrate	
Debrisoquin	CYP1A1	enzyme	substrate	
Flunarizine	CYP1A1	enzyme	substrate	
Lorcaserin	CYP1A1	enzyme	substrate	
Tesmilifene	CYP1A1	enzyme	substrate	
Azimilide	CYP1A1	enzyme		
Banoxantrone	CYP1A1	enzyme	substrate	
Romidepsin	CYP1A1	enzyme	substrate	
Dapagliflozin	CYP1A1	enzyme	substrate	
Benzyl alcohol	CYP1A1	enzyme		
Ellagic Acid	CYP1A1	enzyme	inhibitor|inducer	
Riociguat	CYP1A1	enzyme	substrate	
Vitamin A	CYP26A1	enzyme	inducer	
Acitretin	CYP26A1	enzyme	substrate	
Etretinate	CYP26A1	enzyme	substrate	
Ketoconazole	CYP26A1	enzyme	inhibitor	
Vitamin A	RBP5	carrier		
Vitamin A	RBP7	carrier		
Vitamin A	RBP4	carrier		
N-Ethyl Retinamide	RBP4	carrier		
Fenretinide	RBP4	carrier		
2-[({4-[2-(trifluoromethyl)phenyl]piperidin-1-yl}carbonyl)amino]benzoic acid	RBP4	carrier		
Vitamin A	RBP2	carrier		
Vitamin E	NR1I2	target		
Erlotinib	NR1I2	target	agonist	
Estradiol	NR1I2	target		
Ethinyl Estradiol	NR1I2	target	agonist	
Rifampicin	NR1I2	target	agonist	
Rifaximin	NR1I2	target	agonist	
Paclitaxel	NR1I2	target	inducer	
Docetaxel	NR1I2	target	binder	
Prasterone	NR1I2	target	activator	
Hyperforin	NR1I2	target		
SR12813	NR1I2	target		
N-(2,2,2-TRIFLUOROETHYL)-N-{4-[2,2,2-TRIFLUORO-1-HYDROXY-1-(TRIFLUOROMETHYL)ETHYL]PHENYL}BENZENESULFONAMIDE	NR1I2	target		
Rilpivirine	NR1I2	target	agonist	
Vitamin E	PRKCB	target		
O-Phosphoethanolamine	PRKCB	target		
Ellagic Acid	PRKCB	target	inhibitor, competitive	
Vitamin E	ALOX5	target		
Masoprocol	ALOX5	target	inhibitor	
Aminosalicylic Acid	ALOX5	target	inhibitor	
Mesalazine	ALOX5	target	inhibitor	
Montelukast	ALOX5	target	other/unknown	
Diclofenac	ALOX5	target	potentiator	
Diethylcarbamazine	ALOX5	target	inhibitor	
Zileuton	ALOX5	target	inhibitor	
Sulfasalazine	ALOX5	target	inhibitor	
Meclofenamic acid	ALOX5	target	inhibitor	
Balsalazide	ALOX5	target	inhibitor	
Minocycline	ALOX5	target	inhibitor	
Hyperforin	ALOX5	target	inhibitor	
Licofelone	ALOX5	target		
MLN-977	ALOX5	target		
Vitamin E	DGKA	target		
Vitamin E	PPP2CB	target		
Vitamin E	PPP2CA	target		
2,6,8-Trimethyl-3-Amino-9-Benzyl-9-Methoxynonanoic Acid	PPP2CA	target		
(2S,3S,4E,6E,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid	PPP2CA	target		
Vitamin E	SEC14L4	target		
Vitamin E	SEC14L3	target		
Vitamin E	SEC14L2	target		
Palmitic Acid	SEC14L2	target		
Vitamin E	NQO1	enzyme	inducer	
Menadione	NQO1	target		
Dicoumarol	NQO1	target	inhibitor	
Cisplatin	NQO1	enzyme	substrate	
Oxaliplatin	NQO1	enzyme	substrate	
Carboplatin	NQO1	enzyme	substrate	
Doxorubicin	NQO1	enzyme	substrate	
Duroquinone	NQO1	target		
3-Hydroxymethyl-5-Aziridinyl-1methyl-2-[1h-Indole-4,7-Dione]-Propanol	NQO1	target		
5-Methoxy-1,2-Dimethyl-3-(4-Nitrophenoxymethyl)Indole-4,7-Dione	NQO1	target		
Cibacron Blue	NQO1	target		
Flavin adenine dinucleotide	NQO1	target		
5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione	NQO1	target		
2,5-Diaziridin-1-Yl-3-(Hydroxymethyl)-6-Methylcyclohexa-2,5-Diene-1,4-Dione	NQO1	target		
Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]	NQO1	target		
3-(HYDROXYMETHYL)-1-METHYL-5-(2-METHYLAZIRIDIN-1-YL)-2-PHENYL-1H-INDOLE-4,7-DIONE	NQO1	target		
Vitamin E	SOD1	enzyme	inducer	
Cisplatin	SOD1	enzyme	substrate	
Oxaliplatin	SOD1	enzyme	substrate	
Carboplatin	SOD1	enzyme		
S-Oxy Cysteine	SOD1	target		
Arimoclomol	SOD1	target		
Vitamin E	TTPA	carrier		
1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene	TTPA	carrier		
Lipoic Acid	LIPT1	target		
Lipoic Acid	LIAS	target		
Lipoic Acid	POR	enzyme	inhibitor	
Mitomycin	POR	enzyme	substrate	
Nilutamide	POR	enzyme	substrate	
Daunorubicin	POR	enzyme	substrate	
Nitrofurantoin	POR	enzyme	substrate	
Benzphetamine	POR	enzyme	substrate	
Doxorubicin	POR	enzyme	substrate	
Ethylmorphine	POR	enzyme		
Flavin adenine dinucleotide	POR	target		
Riboflavin Monophosphate	POR	target		
Riboflavin Monophosphate	POR	enzyme		
2'-Monophosphoadenosine 5'-Diphosphoribose	POR	target		
L-Isoleucine	IARS2	target		
L-Isoleucine	ACADSB	target		
Valproic Acid	ACADSB	target	inhibitor	
L-Isoleucine	IARS	target		
Aspartame	TAS1R2	target	agonist	
Aspartame	SLC22A11	transporter	inhibitor	
Pravastatin	SLC22A11	transporter	inhibitor	
Doxycycline	SLC22A11	transporter	inhibitor	
Conjugated Equine Estrogens	SLC22A11	transporter	substrate	
Indomethacin	SLC22A11	transporter	inhibitor	
Aminohippuric acid	SLC22A11	transporter	substrate|inhibitor	
Cefalotin	SLC22A11	transporter	inhibitor	
Cefotaxime	SLC22A11	target		
Cefotaxime	SLC22A11	transporter	inhibitor	
Zidovudine	SLC22A11	transporter		
Cimetidine	SLC22A11	transporter	inhibitor	
Piroxicam	SLC22A11	transporter	inhibitor	
Methotrexate	SLC22A11	transporter	substrate	
Diclofenac	SLC22A11	transporter	inhibitor	
Oxytetracycline	SLC22A11	transporter	inhibitor	
Furosemide	SLC22A11	transporter	inhibitor	
Tetracycline	SLC22A11	transporter	inhibitor	
Estradiol	SLC22A11	transporter	inhibitor	
Phenylbutazone	SLC22A11	transporter	inhibitor	
Bumetanide	SLC22A11	transporter	inhibitor	
Dinoprostone	SLC22A11	transporter	inhibitor	
Salicylic acid	SLC22A11	transporter	inhibitor	
Ketoprofen	SLC22A11	transporter	inhibitor	
Minocycline	SLC22A11	transporter	inhibitor	
Probenecid	SLC22A11	target	inhibitor	
Probenecid	SLC22A11	transporter	inhibitor	
Ibuprofen	SLC22A11	transporter	inhibitor	
Novobiocin	SLC22A11	transporter	inhibitor	
Benzylpenicillin	SLC22A11	transporter	inhibitor	
Dinoprost Tromethamine	SLC22A11	transporter		
Ceftriaxone	SLC22A11	target		
Ceftriaxone	SLC22A11	transporter	inhibitor	
Cefamandole	SLC22A11	transporter	inhibitor	
Cefazolin	SLC22A11	transporter	inhibitor	
Cefoperazone	SLC22A11	transporter	inhibitor	
Glutaric Acid	SLC22A11	transporter	inhibitor	
Degraded Cephaloridine	SLC22A11	transporter		
Caprylic acid	SLC22A11	transporter	inhibitor	
Ellagic Acid	SLC22A11	transporter		
Lesinurad	SLC22A11	target	inhibitor	
Cholecalciferol	CYP2J2	enzyme	substrate	
Masoprocol	CYP2J2	enzyme	inhibitor	
Terfenadine	CYP2J2	enzyme	inhibitor	
Astemizole	CYP2J2	enzyme	substrate	
Licofelone	CYP2J2	enzyme	substrate	
Rivaroxaban	CYP2J2	enzyme	substrate	
Apixaban	CYP2J2	enzyme	substrate	
Levomilnacipran	CYP2J2	enzyme	substrate	
Riociguat	CYP2J2	enzyme	substrate	
Florbetaben (18F)	CYP2J2	enzyme	substrate	
Cholecalciferol	CYP11A1	enzyme	substrate	
Clotrimazole	CYP11A1	enzyme	inhibitor	
Omeprazole	CYP11A1	enzyme	inhibitor	
Aminoglutethimide	CYP11A1	target	inhibitor	
Digoxin	CYP11A1	enzyme	inhibitor	
Testosterone	CYP11A1	enzyme	inhibitor	
Terbinafine	CYP11A1	enzyme	inhibitor	
Clomifene	CYP11A1	enzyme	inhibitor	
Dinoprostone	CYP11A1	enzyme	substrate	
Ketoconazole	CYP11A1	enzyme	inhibitor	
Saquinavir	CYP11A1	enzyme	substrate	
Dexamethasone	CYP11A1	enzyme	inhibitor	
Digitoxin	CYP11A1	enzyme		
Glutethimide	CYP11A1	enzyme	inhibitor	
Dihydrotestosterone	CYP11A1	enzyme	substrate	
Cholecalciferol	CYP2B6	enzyme	inhibitor	
Fluvoxamine	CYP2B6	enzyme	inhibitor	
Nicotine	CYP2B6	enzyme	substrate	
Tramadol	CYP2B6	enzyme	substrate	
Troglitazone	CYP2B6	enzyme	inducer	
Erythromycin	CYP2B6	enzyme	substrate	
Ticlopidine	CYP2B6	enzyme	inhibitor	
Citalopram	CYP2B6	enzyme	inhibitor	
Nelfinavir	CYP2B6	enzyme	inhibitor	
Temazepam	CYP2B6	enzyme	substrate	
Nevirapine	CYP2B6	enzyme	substrate|inducer	
Phenytoin	CYP2B6	enzyme	inducer	
Clotrimazole	CYP2B6	enzyme	inhibitor|inducer	
Lidocaine	CYP2B6	enzyme	substrate	
Venlafaxine	CYP2B6	enzyme	inhibitor	
Ropivacaine	CYP2B6	enzyme	substrate	
Valproic Acid	CYP2B6	enzyme	substrate	
Amitriptyline	CYP2B6	enzyme	substrate	
Methadone	CYP2B6	enzyme	substrate	
Clobazam	CYP2B6	enzyme	substrate	
Mexiletine	CYP2B6	enzyme	substrate	
Amlodipine	CYP2B6	enzyme	inhibitor	
Sorafenib	CYP2B6	enzyme	substrate|inhibitor	
Nitric Oxide	CYP2B6	enzyme	inhibitor	
Cerivastatin	CYP2B6	enzyme	inducer	
Pethidine	CYP2B6	enzyme	substrate	
Imipramine	CYP2B6	enzyme	substrate	
Fluoxetine	CYP2B6	enzyme	substrate	
Raloxifene	CYP2B6	enzyme	inhibitor	
Ritonavir	CYP2B6	enzyme	substrate|inhibitor|inducer	
Dextromethorphan	CYP2B6	enzyme	substrate	
Cisplatin	CYP2B6	enzyme	inhibitor	
Cyclophosphamide	CYP2B6	enzyme	substrate|inducer	
Mephenytoin	CYP2B6	enzyme	substrate	
